bodyFrameHuman,bodyFrameHumanHeading,bodyFrameHumanPos,initialRootRotation,initialRotations
"[{'k': 0, 'v': [-0.1905023455619812, 0.3977881371974945, 0.0033252357970923185, -0.8974756002426147]}, {'k': 7, 'v': [0.30850550532341003, -0.4007124900817871, 0.07255687564611435, 0.859644889831543]}, {'k': 8, 'v': [-0.3656783699989319, 0.4030798673629761, -0.0075679863803088665, -0.8388972878456116]}, {'k': 54, 'v': [-0.3656783699989319, 0.4030798673629761, -0.0075679863803088665, -0.8388972878456116]}, {'k': 9, 'v': [0.4393876791000366, -0.41061583161354065, 0.022267349064350128, 0.7986471652984619]}, {'k': 10, 'v': [0.18988755345344543, -0.39444631338119507, 0.023766834288835526, 0.8987714052200317]}, {'k': 11, 'v': [-0.36908072233200073, 0.36400270462036133, -0.12686941027641296, -0.8456864953041077]}, {'k': 13, 'v': [0.30778515338897705, 0.011271059513092041, 0.566459596157074, 0.7643722891807556]}, {'k': 15, 'v': [-0.11458370089530945, -0.24350851774215698, -0.6366351842880249, -0.7226826548576355]}, {'k': 17, 'v': [-0.25133997201919556, -0.13993147015571594, 0.3221208155155182, 0.9019345045089722]}, {'k': 12, 'v': [0.44548454880714417, -0.4923880100250244, -0.1715671867132187, 0.7277789115905762]}, {'k': 14, 'v': [0.6433019042015076, -0.4673366844654083, -0.4606248736381531, 0.3944414258003235]}, {'k': 16, 'v': [-0.5514104962348938, 0.5285577774047852, 0.5809486508369446, -0.2811969816684723]}, {'k': 18, 'v': [-0.43179693818092346, 0.311077356338501, -0.4409344792366028, 0.7227442264556885]}, {'k': 1, 'v': [-0.39131057262420654, -0.37821879982948303, -0.37007543444633484, 0.7529083490371704]}, {'k': 3, 'v': [-0.4970376491546631, 0.5013540983200073, -0.16265639662742615, -0.6893044710159302]}, {'k': 5, 'v': [-0.47726020216941833, 0.4665430188179016, -0.18456971645355225, -0.721453070640564]}, {'k': 19, 'v': [-0.4843508005142212, 0.4617761969566345, -0.1915915608406067, -0.7179555296897888]}, {'k': 2, 'v': [0.14815585315227509, 0.3415466845035553, 0.1364121437072754, -0.9180346131324768]}, {'k': 4, 'v': [0.16076608002185822, -0.38246843218803406, -0.028807470574975014, 0.9094187617301941]}, {'k': 6, 'v': [-0.06032338738441467, 0.2826406955718994, 0.0729483813047409, -0.954543948173523]}, {'k': 20, 'v': [0.07127854228019714, -0.24468186497688293, -0.06850610673427582, 0.9645503759384155]}, {'k': 24, 'v': [-0.25133997201919556, -0.13993147015571594, 0.3221208155155182, 0.9019345045089722]}, {'k': 25, 'v': [-0.25133997201919556, -0.13993147015571594, 0.3221208155155182, 0.9019345045089722]}, {'k': 26, 'v': [-0.25133997201919556, -0.13993147015571594, 0.3221208155155182, 0.9019345045089722]}, {'k': 27, 'v': [-0.25133997201919556, -0.13993147015571594, 0.3221208155155182, 0.9019345045089722]}, {'k': 28, 'v': [-0.25133997201919556, -0.13993147015571594, 0.3221208155155182, 0.9019345045089722]}, {'k': 29, 'v': [-0.25133997201919556, -0.13993147015571594, 0.3221208155155182, 0.9019345045089722]}, {'k': 30, 'v': [-0.25133997201919556, -0.13993147015571594, 0.3221208155155182, 0.9019345045089722]}, {'k': 31, 'v': [-0.25133997201919556, -0.13993147015571594, 0.3221208155155182, 0.9019345045089722]}, {'k': 32, 'v': [-0.25133997201919556, -0.13993147015571594, 0.3221208155155182, 0.9019345045089722]}, {'k': 33, 'v': [-0.25133997201919556, -0.13993147015571594, 0.3221208155155182, 0.9019345045089722]}, {'k': 34, 'v': [-0.25133997201919556, -0.13993147015571594, 0.3221208155155182, 0.9019345045089722]}, {'k': 35, 'v': [-0.25133997201919556, -0.13993147015571594, 0.3221208155155182, 0.9019345045089722]}, {'k': 36, 'v': [-0.25133997201919556, -0.13993147015571594, 0.3221208155155182, 0.9019345045089722]}, {'k': 37, 'v': [-0.25133997201919556, -0.13993147015571594, 0.3221208155155182, 0.9019345045089722]}, {'k': 38, 'v': [-0.25133997201919556, -0.13993147015571594, 0.3221208155155182, 0.9019345045089722]}, {'k': 39, 'v': [-0.43179693818092346, 0.311077356338501, -0.4409344792366028, 0.7227442264556885]}, {'k': 40, 'v': [-0.43179693818092346, 0.311077356338501, -0.4409344792366028, 0.7227442264556885]}, {'k': 41, 'v': [-0.43179693818092346, 0.311077356338501, -0.4409344792366028, 0.7227442264556885]}, {'k': 42, 'v': [-0.43179693818092346, 0.311077356338501, -0.4409344792366028, 0.7227442264556885]}, {'k': 43, 'v': [-0.43179693818092346, 0.311077356338501, -0.4409344792366028, 0.7227442264556885]}, {'k': 44, 'v': [-0.43179693818092346, 0.311077356338501, -0.4409344792366028, 0.7227442264556885]}, {'k': 45, 'v': [-0.43179693818092346, 0.311077356338501, -0.4409344792366028, 0.7227442264556885]}, {'k': 46, 'v': [-0.43179693818092346, 0.311077356338501, -0.4409344792366028, 0.7227442264556885]}, {'k': 47, 'v': [-0.43179693818092346, 0.311077356338501, -0.4409344792366028, 0.7227442264556885]}, {'k': 48, 'v': [-0.43179693818092346, 0.311077356338501, -0.4409344792366028, 0.7227442264556885]}, {'k': 49, 'v': [-0.43179693818092346, 0.311077356338501, -0.4409344792366028, 0.7227442264556885]}, {'k': 50, 'v': [-0.43179693818092346, 0.311077356338501, -0.4409344792366028, 0.7227442264556885]}, {'k': 51, 'v': [-0.43179693818092346, 0.311077356338501, -0.4409344792366028, 0.7227442264556885]}, {'k': 52, 'v': [-0.43179693818092346, 0.311077356338501, -0.4409344792366028, 0.7227442264556885]}, {'k': 53, 'v': [-0.43179693818092346, 0.311077356338501, -0.4409344792366028, 0.7227442264556885]}]","[{'k': 0, 'v': [-0.7152772545814514, -0.3392969071865082, 0.6109468936920166]}, {'k': 7, 'v': [-0.6441724896430969, -0.5885592699050903, 0.4885076880455017]}, {'k': 8, 'v': [-0.6707503199577332, -0.619634211063385, 0.4076119065284729]}, {'k': 54, 'v': [-0.6707503199577332, -0.619634211063385, 0.4076119065284729]}, {'k': 9, 'v': [-0.6363062858581543, -0.7201181054115295, 0.27666622400283813]}, {'k': 10, 'v': [-0.7000080943107605, -0.3600804805755615, 0.6167096495628357]}, {'k': 11, 'v': [-0.5220142602920532, -0.7166147828102112, 0.4625629186630249]}, {'k': 13, 'v': [0.36592626571655273, -0.4577556848526001, 0.8102825284004211]}, {'k': 15, 'v': [0.4978547692298889, 0.14443688094615936, 0.8551483750343323]}, {'k': 17, 'v': [-0.4143417179584503, 0.3632347285747528, 0.8344948291778564]}, {'k': 12, 'v': [-0.8695603013038635, -0.4794732332229614, 0.11819514632225037]}, {'k': 14, 'v': [-0.9613156318664551, -0.07695606350898743, -0.2644818425178528]}, {'k': 16, 'v': [-0.9379400014877319, 0.30401989817619324, -0.16685372591018677]}, {'k': 18, 'v': [0.8304470777511597, 0.3498280346393585, 0.43356457352638245]}, {'k': 1, 'v': [-0.2798992991447449, 0.8691809177398682, 0.40765315294265747]}, {'k': 3, 'v': [-0.5294785499572754, -0.8483174443244934, 0.003195255994796753]}, {'k': 5, 'v': [-0.4970022141933441, -0.86086106300354, 0.10912060737609863]}, {'k': 19, 'v': [-0.47747451066970825, -0.8724295496940613, 0.10433408617973328]}, {'k': 2, 'v': [-0.5866827964782715, 0.36520662903785706, 0.7227914333343506]}, {'k': 4, 'v': [-0.7049104571342468, -0.2703714966773987, 0.6557443141937256]}, {'k': 6, 'v': [-0.5483869314193726, -0.07392628490924835, 0.8329506516456604]}, {'k': 20, 'v': [-0.4817820191383362, -0.10397908091545105, 0.8701003193855286]}, {'k': 24, 'v': [-0.4143417179584503, 0.3632347285747528, 0.8344948291778564]}, {'k': 25, 'v': [-0.4143417179584503, 0.3632347285747528, 0.8344948291778564]}, {'k': 26, 'v': [-0.4143417179584503, 0.3632347285747528, 0.8344948291778564]}, {'k': 27, 'v': [-0.4143417179584503, 0.3632347285747528, 0.8344948291778564]}, {'k': 28, 'v': [-0.4143417179584503, 0.3632347285747528, 0.8344948291778564]}, {'k': 29, 'v': [-0.4143417179584503, 0.3632347285747528, 0.8344948291778564]}, {'k': 30, 'v': [-0.4143417179584503, 0.3632347285747528, 0.8344948291778564]}, {'k': 31, 'v': [-0.4143417179584503, 0.3632347285747528, 0.8344948291778564]}, {'k': 32, 'v': [-0.4143417179584503, 0.3632347285747528, 0.8344948291778564]}, {'k': 33, 'v': [-0.4143417179584503, 0.3632347285747528, 0.8344948291778564]}, {'k': 34, 'v': [-0.4143417179584503, 0.3632347285747528, 0.8344948291778564]}, {'k': 35, 'v': [-0.4143417179584503, 0.3632347285747528, 0.8344948291778564]}, {'k': 36, 'v': [-0.4143417179584503, 0.3632347285747528, 0.8344948291778564]}, {'k': 37, 'v': [-0.4143417179584503, 0.3632347285747528, 0.8344948291778564]}, {'k': 38, 'v': [-0.4143417179584503, 0.3632347285747528, 0.8344948291778564]}, {'k': 39, 'v': [0.8304470777511597, 0.3498280346393585, 0.43356457352638245]}, {'k': 40, 'v': [0.8304470777511597, 0.3498280346393585, 0.43356457352638245]}, {'k': 41, 'v': [0.8304470777511597, 0.3498280346393585, 0.43356457352638245]}, {'k': 42, 'v': [0.8304470777511597, 0.3498280346393585, 0.43356457352638245]}, {'k': 43, 'v': [0.8304470777511597, 0.3498280346393585, 0.43356457352638245]}, {'k': 44, 'v': [0.8304470777511597, 0.3498280346393585, 0.43356457352638245]}, {'k': 45, 'v': [0.8304470777511597, 0.3498280346393585, 0.43356457352638245]}, {'k': 46, 'v': [0.8304470777511597, 0.3498280346393585, 0.43356457352638245]}, {'k': 47, 'v': [0.8304470777511597, 0.3498280346393585, 0.43356457352638245]}, {'k': 48, 'v': [0.8304470777511597, 0.3498280346393585, 0.43356457352638245]}, {'k': 49, 'v': [0.8304470777511597, 0.3498280346393585, 0.43356457352638245]}, {'k': 50, 'v': [0.8304470777511597, 0.3498280346393585, 0.43356457352638245]}, {'k': 51, 'v': [0.8304470777511597, 0.3498280346393585, 0.43356457352638245]}, {'k': 52, 'v': [0.8304470777511597, 0.3498280346393585, 0.43356457352638245]}, {'k': 53, 'v': [0.8304470777511597, 0.3498280346393585, 0.43356457352638245]}]","[{'k': 0, 'v': [0.1350724697113037, 0.05314743518829346, 12.612056732177734]}, {'k': 7, 'v': [0.1193082332611084, 0.14712482690811157, 12.647944450378418]}, {'k': 8, 'v': [0.08824563026428223, 0.23359394073486328, 12.690675735473633]}, {'k': 54, 'v': [0.06947612762451172, 0.30875658988952637, 12.740354537963867]}, {'k': 9, 'v': [0.03508901596069336, 0.4464583396911621, 12.831367492675781]}, {'k': 10, 'v': [-0.013758659362792969, 0.4932708740234375, 12.901771545410156]}, {'k': 11, 'v': [0.022597551345825195, 0.41810691356658936, 12.764968872070312]}, {'k': 13, 'v': [-0.03765988349914551, 0.43618619441986084, 12.676721572875977]}, {'k': 15, 'v': [-0.1373295783996582, 0.1931544542312622, 12.584436416625977]}, {'k': 17, 'v': [-0.15738582611083984, -0.08332771062850952, 12.642810821533203]}, {'k': 12, 'v': [0.0842893123626709, 0.3923236131668091, 12.827291488647461]}, {'k': 14, 'v': [0.15301895141601562, 0.32724571228027344, 12.880090713500977]}, {'k': 16, 'v': [0.19167470932006836, 0.058670878410339355, 12.817733764648438]}, {'k': 18, 'v': [0.1254558563232422, -0.19901573657989502, 12.72044563293457]}, {'k': 1, 'v': [0.10024285316467285, 0.00888913869857788, 12.52051830291748]}, {'k': 3, 'v': [-0.27915287017822266, -0.17492198944091797, 12.658918380737305]}, {'k': 5, 'v': [0.05768322944641113, -0.3508787751197815, 12.426854133605957]}, {'k': 19, 'v': [0.06656861305236816, -0.4846576452255249, 12.393465042114258]}, {'k': 2, 'v': [0.21244430541992188, -0.016969501972198486, 12.637519836425781]}, {'k': 4, 'v': [0.05472922325134277, -0.4236378073692322, 12.718940734863281]}, {'k': 6, 'v': [0.10711932182312012, -0.8361451029777527, 12.559675216674805]}, {'k': 20, 'v': [0.03920459747314453, -0.929785430431366, 12.635236740112305]}, {'k': 24, 'v': [-0.17903375625610352, -0.10014075040817261, 12.671525001525879]}, {'k': 25, 'v': [-0.2015671730041504, -0.12682795524597168, 12.694297790527344]}, {'k': 26, 'v': [-0.22007322311401367, -0.1487458348274231, 12.71300220489502]}, {'k': 27, 'v': [-0.23273110389709473, -0.1379011869430542, 12.656238555908203]}, {'k': 28, 'v': [-0.26042604446411133, -0.16184937953948975, 12.652912139892578]}, {'k': 29, 'v': [-0.28214478492736816, -0.1806296706199646, 12.65030288696289]}, {'k': 30, 'v': [-0.2292022705078125, -0.14542889595031738, 12.634183883666992]}, {'k': 31, 'v': [-0.2570617198944092, -0.169519305229187, 12.630838394165039]}, {'k': 32, 'v': [-0.27929139137268066, -0.18874192237854004, 12.628168106079102]}, {'k': 33, 'v': [-0.2180192470550537, -0.1497023105621338, 12.619247436523438]}, {'k': 34, 'v': [-0.24177908897399902, -0.17024779319763184, 12.616393089294434]}, {'k': 35, 'v': [-0.26390886306762695, -0.18938428163528442, 12.61373519897461]}, {'k': 36, 'v': [-0.19997119903564453, -0.15302687883377075, 12.606395721435547]}, {'k': 37, 'v': [-0.22709059715270996, -0.17647767066955566, 12.603137969970703]}, {'k': 38, 'v': [-0.24301743507385254, -0.19024968147277832, 12.601224899291992]}, {'k': 39, 'v': [0.15222787857055664, -0.21570944786071777, 12.74450969696045]}, {'k': 40, 'v': [0.17432594299316406, -0.2428910732269287, 12.76712417602539]}, {'k': 41, 'v': [0.1924746036529541, -0.26521533727645874, 12.785696983337402]}, {'k': 42, 'v': [0.1803569793701172, -0.2748623788356781, 12.728614807128906]}, {'k': 43, 'v': [0.1957104206085205, -0.30817079544067383, 12.726082801818848]}, {'k': 44, 'v': [0.20775079727172852, -0.3342916667461395, 12.724098205566406]}, {'k': 45, 'v': [0.16526508331298828, -0.2853810489177704, 12.71388053894043]}, {'k': 46, 'v': [0.1807093620300293, -0.31888750195503235, 12.711333274841309]}, {'k': 47, 'v': [0.19303297996520996, -0.3456231355667114, 12.709300994873047]}, {'k': 48, 'v': [0.14782333374023438, -0.2881242334842682, 12.706483840942383]}, {'k': 49, 'v': [0.1609954833984375, -0.316699743270874, 12.70431137084961]}, {'k': 50, 'v': [0.1732633113861084, -0.34331563115119934, 12.702288627624512]}, {'k': 51, 'v': [0.1257772445678711, -0.28666946291923523, 12.702770233154297]}, {'k': 52, 'v': [0.14081215858459473, -0.3192858099937439, 12.70029067993164]}, {'k': 53, 'v': [0.1496415138244629, -0.3384406566619873, 12.698834419250488]}]","[0.0, 0.0, 0.0, 1.0]","[{'k': 0, 'v': [0.0, 0.0, 0.0, 1.0]}, {'k': 7, 'v': [0.0, 0.0, 0.0, 1.0]}, {'k': 8, 'v': [0.0, 0.0, 0.0, 1.0]}, {'k': 54, 'v': [0.0, 0.0, 0.0, 1.0]}, {'k': 9, 'v': [0.0, 0.0, 0.0, 1.0]}, {'k': 10, 'v': [0.0, 0.0, 0.0, 1.0]}, {'k': 11, 'v': [0.0, 0.0, 0.0, 1.0]}, {'k': 13, 'v': [0.0, 0.0, 0.0, 1.0]}, {'k': 15, 'v': [0.0, 0.0, 0.0, 1.0]}, {'k': 17, 'v': [0.0, 0.0, 0.0, 1.0]}, {'k': 12, 'v': [0.0, 0.0, 0.0, 1.0]}, {'k': 14, 'v': [0.0, 0.0, 0.0, 1.0]}, {'k': 16, 'v': [0.0, 0.0, 0.0, 1.0]}, {'k': 18, 'v': [0.0, 0.0, 0.0, 1.0]}, {'k': 1, 'v': [0.0, 0.0, 0.0, 1.0]}, {'k': 3, 'v': [0.0, 0.0, 0.0, 1.0]}, {'k': 5, 'v': [0.0, 0.0, 0.0, 1.0]}, {'k': 19, 'v': [0.0, 0.0, 0.0, 1.0]}, {'k': 2, 'v': [0.0, 0.0, 0.0, 1.0]}, {'k': 4, 'v': [0.0, 0.0, 0.0, 1.0]}, {'k': 6, 'v': [0.0, 0.0, 0.0, 1.0]}, {'k': 20, 'v': [0.0, 0.0, 0.0, 1.0]}, {'k': 24, 'v': [0.0, 0.0, 0.0, 1.0]}, {'k': 25, 'v': [0.0, 0.0, 0.0, 1.0]}, {'k': 26, 'v': [0.0, 0.0, 0.0, 1.0]}, {'k': 27, 'v': [0.0, 0.0, 0.0, 1.0]}, {'k': 28, 'v': [0.0, 0.0, 0.0, 1.0]}, {'k': 29, 'v': [0.0, 0.0, 0.0, 1.0]}, {'k': 30, 'v': [0.0, 0.0, 0.0, 1.0]}, {'k': 31, 'v': [0.0, 0.0, 0.0, 1.0]}, {'k': 32, 'v': [0.0, 0.0, 0.0, 1.0]}, {'k': 33, 'v': [0.0, 0.0, 0.0, 1.0]}, {'k': 34, 'v': [0.0, 0.0, 0.0, 1.0]}, {'k': 35, 'v': [0.0, 0.0, 0.0, 1.0]}, {'k': 36, 'v': [0.0, 0.0, 0.0, 1.0]}, {'k': 37, 'v': [0.0, 0.0, 0.0, 1.0]}, {'k': 38, 'v': [0.0, 0.0, 0.0, 1.0]}, {'k': 39, 'v': [0.0, 0.0, 0.0, 1.0]}, {'k': 40, 'v': [0.0, 0.0, 0.0, 1.0]}, {'k': 41, 'v': [0.0, 0.0, 0.0, 1.0]}, {'k': 42, 'v': [0.0, 0.0, 0.0, 1.0]}, {'k': 43, 'v': [0.0, 0.0, 0.0, 1.0]}, {'k': 44, 'v': [0.0, 0.0, 0.0, 1.0]}, {'k': 45, 'v': [0.0, 0.0, 0.0, 1.0]}, {'k': 46, 'v': [0.0, 0.0, 0.0, 1.0]}, {'k': 47, 'v': [0.0, 0.0, 0.0, 1.0]}, {'k': 48, 'v': [0.0, 0.0, 0.0, 1.0]}, {'k': 49, 'v': [0.0, 0.0, 0.0, 1.0]}, {'k': 50, 'v': [0.0, 0.0, 0.0, 1.0]}, {'k': 51, 'v': [0.0, 0.0, 0.0, 1.0]}, {'k': 52, 'v': [0.0, 0.0, 0.0, 1.0]}, {'k': 53, 'v': [0.0, 0.0, 0.0, 1.0]}]"
